datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name,Day,Weekday_Name,is_weekend,Total_Sales,Season
2018-12-22,8.34,3.34,4.5,43.4,3.0,1.0,0.0,0.0,2018,12,Saturday,22,Saturday,1,63.58,Winter
2018-12-23,12.33,6.406,2.3,47.7,8.0,0.0,13.0,4.0,2018,12,Sunday,23,Sunday,1,93.736,Winter
2018-12-24,8.67,4.35,1.0,32.0,20.0,0.0,8.0,1.0,2018,12,Monday,24,Monday,0,75.02,Winter
2018-12-25,8.0,6.076,5.1,42.6,9.0,3.0,21.0,2.0,2018,12,Tuesday,25,Tuesday,0,96.77600000000001,Winter
2018-12-26,1.0,0.66,2.15,50.0,8.0,1.0,13.0,2.0,2018,12,Wednesday,26,Wednesday,0,77.81,Winter
2018-12-27,3.68,3.01,3.05,40.6,8.0,0.0,7.0,0.0,2018,12,Thursday,27,Thursday,0,65.34,Winter
2018-12-28,11.67,5.845,1.0,56.4,11.0,6.0,9.0,0.0,2018,12,Friday,28,Friday,0,100.91499999999999,Winter
2018-12-29,6.68,5.611,1.0,68.35,5.0,0.0,7.0,2.0,2018,12,Saturday,29,Saturday,1,95.64099999999999,Winter
2018-12-30,5.33,7.593,5.0,59.9,6.0,0.0,31.0,3.3,2018,12,Sunday,30,Sunday,1,118.123,Winter
2018-12-31,8.0,4.66,5.2,44.5,10.0,0.0,6.0,4.0,2018,12,Monday,31,Monday,0,82.36,Winter
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,Tuesday,1,Tuesday,0,0.0,Winter
2019-01-02,5.33,4.397,4.15,36.8,4.0,0.0,9.0,2.0,2019,1,Wednesday,2,Wednesday,0,65.67699999999999,Winter
2019-01-03,4.33,4.836,6.25,42.4,6.0,0.0,9.0,0.0,2019,1,Thursday,3,Thursday,0,72.816,Winter
2019-01-04,7.0,3.67,2.6,55.8,10.0,0.0,0.0,1.0,2019,1,Friday,4,Friday,0,80.07,Winter
2019-01-05,8.01,3.69,3.1,62.75,10.0,0.0,30.0,1.0,2019,1,Saturday,5,Saturday,1,118.55,Winter
2019-01-06,8.33,10.01,2.25,47.4,11.0,2.0,0.0,3.0,2019,1,Sunday,6,Sunday,1,83.99,Winter
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,Monday,7,Monday,0,0.0,Winter
2019-01-08,4.34,3.32,0.0,41.8,6.0,0.0,10.0,2.0,2019,1,Tuesday,8,Tuesday,0,67.46,Winter
2019-01-09,3.0,1.33,2.0,64.8,24.0,3.0,10.0,1.0,2019,1,Wednesday,9,Wednesday,0,109.13,Winter
2019-01-10,8.0,3.58,5.6,39.1,12.0,2.0,13.0,1.0,2019,1,Thursday,10,Thursday,0,84.28,Winter
2019-01-11,5.33,7.34,3.0,61.6,12.0,0.0,6.0,0.0,2019,1,Friday,11,Friday,0,95.27,Winter
2019-01-12,6.66,7.02,5.0,74.5,21.2,0.0,10.0,0.0,2019,1,Saturday,12,Saturday,1,124.38000000000001,Winter
2019-01-13,8.33,5.814,4.6,73.0,4.0,1.0,1.0,2.0,2019,1,Sunday,13,Sunday,1,99.744,Winter
2019-01-14,9.0,9.7,3.0,51.0,10.0,0.0,18.0,0.0,2019,1,Monday,14,Monday,0,100.7,Winter
2019-01-15,4.33,4.33,3.65,30.4,9.0,0.0,19.0,1.0,2019,1,Tuesday,15,Tuesday,0,71.71000000000001,Winter
2019-01-16,7.5,5.066,6.0,48.8,12.0,0.0,17.0,5.0,2019,1,Wednesday,16,Wednesday,0,101.366,Winter
2019-01-17,5.34,3.68,3.7,55.6,10.0,3.0,8.0,1.0,2019,1,Thursday,17,Thursday,0,90.32,Winter
2019-01-18,6.33,6.439,4.0,27.8,13.0,0.0,24.0,2.0,2019,1,Friday,18,Friday,0,83.569,Winter
2019-01-19,7.02,8.391,5.5,77.4,9.0,0.0,1.0,3.0,2019,1,Saturday,19,Saturday,1,111.311,Winter
2019-01-20,11.67,14.463,2.1,93.05,6.0,0.0,34.0,1.0,2019,1,Sunday,20,Sunday,1,162.28300000000002,Winter
2019-01-21,4.34,5.825,0.0,67.15,11.0,0.0,31.0,0.0,2019,1,Monday,21,Monday,0,119.315,Winter
2019-01-22,6.83,7.076,1.0,74.9,13.0,1.0,7.0,0.0,2019,1,Tuesday,22,Tuesday,0,110.80600000000001,Winter
2019-01-23,3.33,8.463,7.1,58.4,4.0,0.0,23.0,2.0,2019,1,Wednesday,23,Wednesday,0,106.293,Winter
2019-01-24,4.0,4.495,6.0,47.3,7.0,4.0,2.0,3.0,2019,1,Thursday,24,Thursday,0,77.795,Winter
2019-01-25,2.33,7.18,4.0,32.65,11.0,2.0,11.0,1.0,2019,1,Friday,25,Friday,0,71.16,Winter
2019-01-26,7.0,8.459,2.4,97.8,11.0,1.0,13.0,1.0,2019,1,Saturday,26,Saturday,1,141.659,Winter
2019-01-27,10.52,11.745,2.0,100.1,12.0,1.0,6.0,2.0,2019,1,Sunday,27,Sunday,1,145.365,Winter
2019-01-28,8.5,7.109,3.0,45.0,11.0,0.0,28.0,3.0,2019,1,Monday,28,Monday,0,105.60900000000001,Winter
2019-01-29,5.0,5.0,3.45,38.8,10.0,2.0,15.0,0.0,2019,1,Tuesday,29,Tuesday,0,79.25,Winter
2019-01-30,6.33,5.713,2.25,52.312,8.0,0.0,11.0,1.3,2019,1,Wednesday,30,Wednesday,0,86.90499999999999,Winter
2019-01-31,1.67,11.505,2.0,62.2,8.0,1.0,20.0,2.0,2019,1,Thursday,31,Thursday,0,108.375,Winter
2019-02-01,11.34,1.726,8.0,38.9,9.0,0.0,7.0,3.0,2019,2,Friday,1,Friday,0,78.966,Winter
2019-02-02,13.34,12.706,6.2,64.262,8.0,1.0,45.0,0.0,2019,2,Saturday,2,Saturday,1,150.508,Winter
2019-02-03,6.0,9.812,5.75,47.088,10.0,1.0,5.0,4.4,2019,2,Sunday,3,Sunday,1,89.05000000000001,Winter
2019-02-04,6.33,6.68,3.0,47.0,5.0,1.0,12.0,2.0,2019,2,Monday,4,Monday,0,83.00999999999999,Winter
2019-02-05,5.33,10.386,3.65,33.8,2.0,0.0,1.0,4.0,2019,2,Tuesday,5,Tuesday,0,60.166,Winter
2019-02-06,6.34,4.178,2.2,29.0,4.0,0.0,4.0,1.5,2019,2,Wednesday,6,Wednesday,0,51.218,Winter
2019-02-07,2.33,5.132,4.5,42.6,11.0,0.0,22.0,1.0,2019,2,Thursday,7,Thursday,0,88.562,Winter
2019-02-08,2.0,6.373,7.0,50.2,9.0,3.0,12.0,5.0,2019,2,Friday,8,Friday,0,94.57300000000001,Winter
2019-02-09,6.68,7.383,5.0,51.65,10.0,0.0,11.0,1.0,2019,2,Saturday,9,Saturday,1,92.713,Winter
2019-02-10,3.34,7.119,3.35,43.2,9.0,0.0,0.0,1.2,2019,2,Sunday,10,Sunday,1,67.209,Winter
2019-02-11,8.0,7.469,6.15,30.0,10.0,0.0,5.0,3.0,2019,2,Monday,11,Monday,0,69.619,Winter
2019-02-12,6.66,3.34,0.0,34.6,8.2,0.0,6.0,0.5,2019,2,Tuesday,12,Tuesday,0,59.3,Winter
2019-02-13,4.0,4.01,1.0,27.2,16.0,0.0,8.0,2.0,2019,2,Wednesday,13,Wednesday,0,62.21,Winter
2019-02-14,2.33,6.517,3.15,54.5,9.0,0.0,7.0,3.0,2019,2,Thursday,14,Thursday,0,85.497,Winter
2019-02-15,5.34,5.0,12.5,52.05,16.0,0.0,3.0,2.0,2019,2,Friday,15,Friday,0,95.89,Winter
2019-02-16,6.34,6.02,5.0,36.4,8.0,0.0,6.0,3.0,2019,2,Saturday,16,Saturday,1,70.75999999999999,Winter
2019-02-17,2.34,4.416,4.0,15.162,11.2,0.0,0.0,3.1,2019,2,Sunday,17,Sunday,1,40.217999999999996,Winter
2019-02-18,3.34,2.076,3.6,27.4,7.0,0.0,10.0,0.0,2019,2,Monday,18,Monday,0,53.416,Winter
2019-02-19,3.33,4.33,1.5,27.4,15.0,2.0,6.0,3.0,2019,2,Tuesday,19,Tuesday,0,62.56,Winter
2019-02-20,2.34,4.779,3.3,30.6,14.0,0.0,7.0,3.0,2019,2,Wednesday,20,Wednesday,0,65.019,Winter
2019-02-21,1.66,5.0,2.1,45.4,15.0,1.0,5.0,2.0,2019,2,Thursday,21,Thursday,0,77.16,Winter
2019-02-22,2.33,2.0,1.2,16.0,5.0,0.0,1.0,2.0,2019,2,Friday,22,Friday,0,29.53,Winter
2019-02-23,5.01,2.44,3.2,38.2,13.0,0.0,0.0,1.3,2019,2,Saturday,23,Saturday,1,63.15,Winter
2019-02-24,4.34,4.01,1.5,19.0,2.0,0.0,2.0,2.0,2019,2,Sunday,24,Sunday,1,34.85,Winter
2019-02-25,5.34,1.423,3.0,25.2,4.0,2.0,2.0,3.0,2019,2,Monday,25,Monday,0,45.963,Winter
2019-02-26,2.33,3.83,5.15,27.0,8.0,0.0,3.0,3.0,2019,2,Tuesday,26,Tuesday,0,52.31,Winter
2019-02-27,5.0,0.67,1.2,13.4,9.0,0.0,1.0,7.5,2019,2,Wednesday,27,Wednesday,0,37.769999999999996,Winter
2019-02-28,0.67,3.33,4.0,34.0,2.0,1.0,35.0,3.0,2019,2,Thursday,28,Thursday,0,83.0,Winter
2019-03-01,1.33,3.821,2.5,22.2,12.0,0.0,6.0,2.0,2019,3,Friday,1,Friday,0,49.851,Spring
2019-03-02,4.01,1.33,4.0,46.0,9.0,3.0,0.0,5.0,2019,3,Saturday,2,Saturday,1,72.34,Spring
2019-03-03,8.0,4.01,1.0,20.0,5.0,0.0,10.0,0.4,2019,3,Sunday,3,Sunday,1,48.41,Spring
2019-03-04,5.33,2.67,7.0,41.0,3.0,0.0,5.0,2.0,2019,3,Monday,4,Monday,0,66.0,Spring
2019-03-05,3.01,2.33,0.2,20.0,8.0,3.0,6.0,5.3,2019,3,Tuesday,5,Tuesday,0,47.839999999999996,Spring
2019-03-06,0.34,1.396,0.7,31.0,17.0,1.0,5.0,3.0,2019,3,Wednesday,6,Wednesday,0,59.436,Spring
2019-03-07,7.33,2.076,4.25,10.0,24.0,0.0,0.0,4.0,2019,3,Thursday,7,Thursday,0,51.656,Spring
2019-03-08,2.33,3.34,0.2,33.7,4.0,1.0,0.0,4.3,2019,3,Friday,8,Friday,0,48.87,Spring
2019-03-09,6.34,1.67,4.0,45.2,11.0,0.0,7.0,5.0,2019,3,Saturday,9,Saturday,1,80.21000000000001,Spring
2019-03-10,5.83,3.087,5.35,51.0,5.0,0.0,3.0,9.0,2019,3,Sunday,10,Sunday,1,82.267,Spring
2019-03-11,14.66,3.67,2.5,26.4,10.0,3.0,11.0,3.0,2019,3,Monday,11,Monday,0,74.22999999999999,Spring
2019-03-12,4.33,3.373,1.5,31.85,12.0,0.0,7.0,2.0,2019,3,Tuesday,12,Tuesday,0,62.053,Spring
2019-03-13,2.67,4.34,6.0,22.0,10.0,0.0,8.0,4.0,2019,3,Wednesday,13,Wednesday,0,57.01,Spring
2019-03-14,4.0,5.67,0.2,47.2,12.0,1.0,27.0,6.0,2019,3,Thursday,14,Thursday,0,103.07,Spring
2019-03-15,2.83,1.34,3.0,40.0,7.0,1.0,20.0,5.0,2019,3,Friday,15,Friday,0,80.17,Spring
2019-03-16,8.34,0.837,5.0,29.0,9.0,0.0,5.0,7.0,2019,3,Saturday,16,Saturday,1,64.17699999999999,Spring
2019-03-17,6.68,3.723,2.0,55.0,6.0,0.0,10.0,5.0,2019,3,Sunday,17,Sunday,1,88.40299999999999,Spring
2019-03-18,2.33,0.835,2.1,23.0,11.0,0.0,1.0,9.0,2019,3,Monday,18,Monday,0,49.265,Spring
2019-03-19,9.0,3.33,1.5,26.2,10.0,1.0,2.0,8.0,2019,3,Tuesday,19,Tuesday,0,61.03,Spring
2019-03-20,5.67,2.0,2.0,28.9,8.2,0.0,19.0,5.0,2019,3,Wednesday,20,Wednesday,0,70.77,Spring
2019-03-21,2.33,1.423,0.0,18.8,13.0,0.0,6.0,5.0,2019,3,Thursday,21,Thursday,0,46.553,Spring
2019-03-22,4.66,7.043,1.1,41.0,13.0,0.0,29.0,6.0,2019,3,Friday,22,Friday,0,101.803,Spring
2019-03-23,6.0,3.36,4.25,15.5,7.0,0.0,1.0,5.0,2019,3,Saturday,23,Saturday,1,42.11,Spring
2019-03-24,6.0,2.67,3.0,43.2,6.2,1.0,16.0,10.0,2019,3,Sunday,24,Sunday,1,88.07000000000001,Spring
2019-03-25,4.84,4.523,6.0,27.0,11.0,1.0,6.0,6.0,2019,3,Monday,25,Monday,0,66.363,Spring
2019-03-26,4.0,5.51,3.0,36.0,11.0,0.0,19.0,9.0,2019,3,Tuesday,26,Tuesday,0,87.50999999999999,Spring
2019-03-27,6.34,7.769,3.0,25.6,12.0,1.0,0.0,9.0,2019,3,Wednesday,27,Wednesday,0,64.709,Spring
2019-03-28,1.33,6.43,1.4,14.0,6.0,0.0,7.0,1.0,2019,3,Thursday,28,Thursday,0,37.16,Spring
2019-03-29,3.0,4.298,4.0,25.3,10.0,0.0,16.0,9.2,2019,3,Friday,29,Friday,0,71.798,Spring
2019-03-30,4.66,10.68,1.1,18.0,11.0,1.0,0.0,6.1,2019,3,Saturday,30,Saturday,1,52.54,Spring
2019-03-31,7.0,4.564,1.5,27.0,8.0,1.0,5.0,9.2,2019,3,Sunday,31,Sunday,1,63.263999999999996,Spring
2019-04-01,3.01,1.703,3.0,34.65,12.0,0.0,5.0,5.0,2019,4,Monday,1,Monday,0,64.363,Spring
2019-04-02,7.67,1.33,3.0,24.0,7.0,0.0,10.0,8.0,2019,4,Tuesday,2,Tuesday,0,61.0,Spring
2019-04-03,5.33,5.099,1.5,18.3,12.0,0.0,4.0,9.3,2019,4,Wednesday,3,Wednesday,0,55.528999999999996,Spring
2019-04-04,4.5,2.226,8.0,39.0,8.0,1.0,13.0,15.0,2019,4,Thursday,4,Thursday,0,90.726,Spring
2019-04-05,6.34,4.198,4.0,25.2,7.0,0.0,3.0,4.0,2019,4,Friday,5,Friday,0,53.738,Spring
2019-04-06,3.34,6.01,3.0,13.2,13.0,0.0,16.0,9.3,2019,4,Saturday,6,Saturday,1,63.849999999999994,Spring
2019-04-07,6.0,5.119,4.0,19.0,3.0,0.0,0.0,7.0,2019,4,Sunday,7,Sunday,1,44.119,Spring
2019-04-08,5.0,4.35,3.3,10.0,8.2,0.0,4.0,3.0,2019,4,Monday,8,Monday,0,37.849999999999994,Spring
2019-04-09,2.83,2.0,1.0,12.0,10.0,0.0,3.0,5.0,2019,4,Tuesday,9,Tuesday,0,35.83,Spring
2019-04-10,2.34,2.746,2.0,34.0,16.2,3.0,9.0,8.0,2019,4,Wednesday,10,Wednesday,0,77.286,Spring
2019-04-11,7.33,6.156,2.0,15.9,15.0,0.0,7.0,8.0,2019,4,Thursday,11,Thursday,0,61.386,Spring
2019-04-12,4.33,4.373,4.1,16.6,16.0,0.0,6.0,7.0,2019,4,Friday,12,Friday,0,58.403,Spring
2019-04-13,4.5,4.134,1.1,14.0,4.0,0.0,6.0,4.0,2019,4,Saturday,13,Saturday,1,37.734,Spring
2019-04-14,4.0,4.406,1.0,23.0,3.0,1.0,7.0,5.5,2019,4,Sunday,14,Sunday,1,48.906,Spring
2019-04-15,4.66,6.0,5.3,8.8,17.0,2.0,3.0,5.0,2019,4,Monday,15,Monday,0,51.760000000000005,Spring
2019-04-16,2.0,2.67,2.0,27.2,12.0,3.0,1.0,3.0,2019,4,Tuesday,16,Tuesday,0,52.87,Spring
2019-04-17,7.0,4.0,1.25,13.5,11.0,1.0,24.0,5.0,2019,4,Wednesday,17,Wednesday,0,66.75,Spring
2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Thursday,18,Thursday,0,0.0,Spring
2019-04-19,3.34,2.743,1.5,25.0,17.0,0.0,6.0,2.0,2019,4,Friday,19,Friday,0,57.583,Spring
2019-04-20,9.0,3.769,1.5,22.4,12.0,3.0,0.0,6.0,2019,4,Saturday,20,Saturday,1,57.669,Spring
2019-04-21,3.84,4.845,3.0,21.0,11.0,0.0,2.0,12.2,2019,4,Sunday,21,Sunday,1,57.885000000000005,Spring
2019-04-22,8.67,1.66,4.5,51.0,12.0,0.0,31.0,9.0,2019,4,Monday,22,Monday,0,117.83,Spring
2019-04-23,9.0,0.34,6.1,18.4,6.0,1.0,4.0,2.0,2019,4,Tuesday,23,Tuesday,0,46.839999999999996,Spring
2019-04-24,2.34,4.747,3.0,39.1,13.0,3.0,12.0,2.0,2019,4,Wednesday,24,Wednesday,0,79.187,Spring
2019-04-25,14.01,3.59,2.0,15.0,17.0,1.0,7.0,5.4,2019,4,Thursday,25,Thursday,0,65.0,Spring
2019-04-26,6.34,1.68,3.25,32.6,6.0,0.0,1.0,11.0,2019,4,Friday,26,Friday,0,61.870000000000005,Spring
2019-04-27,17.34,2.497,3.1,25.2,13.0,1.0,7.0,7.0,2019,4,Saturday,27,Saturday,1,76.137,Spring
2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Sunday,28,Sunday,1,0.0,Spring
2019-04-29,5.33,6.367,2.6,27.6,5.0,0.0,0.0,3.0,2019,4,Monday,29,Monday,0,49.897,Spring
2019-04-30,2.0,1.407,8.0,22.0,13.0,2.0,28.0,8.4,2019,4,Tuesday,30,Tuesday,0,84.807,Spring
2019-05-01,2.34,4.02,1.0,8.0,1.0,0.0,1.0,3.0,2019,5,Wednesday,1,Wednesday,0,20.36,Spring
2019-05-02,1.68,5.429,5.5,20.0,15.0,1.0,3.0,9.0,2019,5,Thursday,2,Thursday,0,60.609,Spring
2019-05-03,4.01,2.34,3.0,24.0,11.0,3.0,16.0,8.0,2019,5,Friday,3,Friday,0,71.35,Spring
2019-05-04,9.0,5.43,4.25,25.0,5.0,1.0,16.0,9.0,2019,5,Saturday,4,Saturday,1,74.68,Spring
2019-05-05,7.0,2.42,4.2,31.0,2.0,0.0,0.0,5.0,2019,5,Sunday,5,Sunday,1,51.620000000000005,Spring
2019-05-06,4.68,0.066,2.0,23.0,11.0,2.0,9.0,3.0,2019,5,Monday,6,Monday,0,54.745999999999995,Spring
2019-05-07,2.66,5.519,1.0,33.4,19.0,0.0,6.0,5.0,2019,5,Tuesday,7,Tuesday,0,72.57900000000001,Spring
2019-05-08,9.0,4.033,3.0,13.0,15.0,2.0,20.0,0.0,2019,5,Wednesday,8,Wednesday,0,66.033,Spring
2019-05-09,5.0,2.33,2.1,12.5,10.0,1.0,31.0,4.0,2019,5,Thursday,9,Thursday,0,67.93,Spring
2019-05-10,5.0,1.34,5.5,11.6,13.0,2.0,26.0,2.0,2019,5,Friday,10,Friday,0,66.44,Spring
2019-05-11,5.34,5.0,5.5,16.8,9.0,0.0,12.0,5.0,2019,5,Saturday,11,Saturday,1,58.64,Spring
2019-05-12,4.67,1.68,3.1,38.8,2.0,1.0,19.0,5.0,2019,5,Sunday,12,Sunday,1,75.25,Spring
2019-05-13,5.0,4.527,2.0,26.2,11.0,0.0,11.0,3.0,2019,5,Monday,13,Monday,0,62.727000000000004,Spring
2019-05-14,6.67,4.363,4.0,25.0,5.0,0.0,11.0,3.0,2019,5,Tuesday,14,Tuesday,0,59.033,Spring
2019-05-15,4.0,1.066,4.15,28.4,7.0,0.0,5.0,3.0,2019,5,Wednesday,15,Wednesday,0,52.616,Spring
2019-05-16,5.0,1.067,2.0,12.0,9.0,1.0,16.29166667,5.0,2019,5,Thursday,16,Thursday,0,51.358666670000005,Spring
2019-05-17,2.66,1.66,2.4,28.0,18.0,2.0,4.0,2.2,2019,5,Friday,17,Friday,0,60.92,Spring
2019-05-18,10.0,0.34,5.1,14.0,9.0,2.0,5.0,3.0,2019,5,Saturday,18,Saturday,1,48.44,Spring
2019-05-19,6.67,5.0,4.0,26.4,9.0,0.0,9.0,4.2,2019,5,Sunday,19,Sunday,1,64.27,Spring
2019-05-20,3.67,6.396,5.0,21.3,11.0,4.0,13.0,5.0,2019,5,Monday,20,Monday,0,69.366,Spring
2019-05-21,5.34,4.0,5.1,17.6,12.2,0.0,1.0,7.0,2019,5,Tuesday,21,Tuesday,0,52.239999999999995,Spring
2019-05-22,8.16,2.836,3.15,28.2,8.0,0.0,9.0,5.0,2019,5,Wednesday,22,Wednesday,0,64.346,Spring
2019-05-23,2.33,3.34,2.0,26.1,4.0,0.0,10.0,6.0,2019,5,Thursday,23,Thursday,0,53.77,Spring
2019-05-24,5.34,3.703,3.0,36.2,8.0,1.0,5.0,3.0,2019,5,Friday,24,Friday,0,65.243,Spring
2019-05-25,11.0,3.34,4.1,35.0,4.0,0.0,16.0,2.0,2019,5,Saturday,25,Saturday,1,75.44,Spring
2019-05-26,6.33,5.31,2.0,30.0,2.6,0.0,11.0,6.0,2019,5,Sunday,26,Sunday,1,63.24,Spring
2019-05-27,4.67,0.67,1.2,19.0,8.0,0.0,0.0,2.0,2019,5,Monday,27,Monday,0,35.54,Spring
2019-05-28,4.33,3.99,6.3,18.2,10.0,2.0,5.0,6.0,2019,5,Tuesday,28,Tuesday,0,55.82,Spring
2019-05-29,5.5,2.34,4.05,15.0,10.0,1.0,0.0,3.0,2019,5,Wednesday,29,Wednesday,0,40.89,Spring
2019-05-30,5.0,0.34,3.4,17.2,5.0,0.0,6.0,4.0,2019,5,Thursday,30,Thursday,0,40.94,Spring
2019-05-31,5.99,3.363,1.0,22.662,2.0,0.0,2.0,5.0,2019,5,Friday,31,Friday,0,42.015,Spring
2019-06-01,3.0,1.34,6.0,21.4,1.0,0.0,8.0,4.0,2019,6,Saturday,1,Saturday,1,44.739999999999995,Summer
2019-06-02,4.0,2.66,3.05,28.0,4.0,1.0,6.0,4.0,2019,6,Sunday,2,Sunday,1,52.71,Summer
2019-06-03,0.33,2.505,4.0,15.4,4.0,0.0,5.0,10.0,2019,6,Monday,3,Monday,0,41.235,Summer
2019-06-04,6.34,2.823,5.35,28.2,9.0,1.0,12.0,5.0,2019,6,Tuesday,4,Tuesday,0,69.713,Summer
2019-06-05,5.0,1.77,2.1,26.1,7.0,0.0,1.0,2.0,2019,6,Wednesday,5,Wednesday,0,44.97,Summer
2019-06-06,7.67,2.076,6.35,27.0,7.0,2.0,11.0,4.0,2019,6,Thursday,6,Thursday,0,67.096,Summer
2019-06-07,6.0,2.67,2.0,22.0,6.0,0.0,16.0,0.0,2019,6,Friday,7,Friday,0,54.67,Summer
2019-06-08,3.0,3.66,1.0,22.4,12.0,0.0,0.0,2.1,2019,6,Saturday,8,Saturday,1,44.160000000000004,Summer
2019-06-09,9.33,1.033,8.0,16.5,7.0,4.0,0.0,5.0,2019,6,Sunday,9,Sunday,1,50.863,Summer
2019-06-10,3.0,1.34,2.0,15.0,7.0,0.0,6.0,12.0,2019,6,Monday,10,Monday,0,46.34,Summer
2019-06-11,11.34,3.33,10.5,25.0,9.0,0.0,7.0,6.0,2019,6,Tuesday,11,Tuesday,0,72.17,Summer
2019-06-12,8.0,3.406,1.0,16.2,11.0,0.0,1.0,7.0,2019,6,Wednesday,12,Wednesday,0,47.606,Summer
2019-06-13,0.68,3.02,0.25,19.4,2.0,0.0,2.0,9.0,2019,6,Thursday,13,Thursday,0,36.349999999999994,Summer
2019-06-14,3.18,3.35,3.0,15.0,2.0,1.0,0.0,6.0,2019,6,Friday,14,Friday,0,33.53,Summer
2019-06-15,7.0,3.463,5.0,15.0,13.0,0.0,7.0,8.0,2019,6,Saturday,15,Saturday,1,58.463,Summer
2019-06-16,4.0,5.35,3.0,18.0,2.0,0.0,0.0,9.0,2019,6,Sunday,16,Sunday,1,41.35,Summer
2019-06-17,6.66,4.66,3.0,18.0,6.0,0.0,2.0,2.34,2019,6,Monday,17,Monday,0,42.66,Summer
2019-06-18,5.0,4.21,3.0,29.5,8.0,0.0,2.0,12.1,2019,6,Tuesday,18,Tuesday,0,63.81,Summer
2019-06-19,3.67,3.033,3.0,18.0,6.0,1.0,2.0,5.5,2019,6,Wednesday,19,Wednesday,0,42.203,Summer
2019-06-20,5.0,4.363,3.0,15.0,9.0,4.0,0.0,4.0,2019,6,Thursday,20,Thursday,0,44.363,Summer
2019-06-21,3.0,2.33,3.0,24.8,8.0,3.0,4.0,6.0,2019,6,Friday,21,Friday,0,54.13,Summer
2019-06-22,3.0,4.0,0.0,25.0,11.0,2.0,12.0,5.0,2019,6,Saturday,22,Saturday,1,62.0,Summer
2019-06-23,9.33,4.792,5.5,18.2,1.0,0.0,10.0,1.0,2019,6,Sunday,23,Sunday,1,49.822,Summer
2019-06-24,10.0,4.68,3.1,19.0,9.0,3.0,3.0,7.0,2019,6,Monday,24,Monday,0,58.78,Summer
2019-06-25,2.34,2.638,5.0,12.0,10.0,1.0,0.0,3.0,2019,6,Tuesday,25,Tuesday,0,35.978,Summer
2019-06-26,2.0,3.44,1.0,11.6,5.0,1.0,0.0,5.0,2019,6,Wednesday,26,Wednesday,0,29.04,Summer
2019-06-27,8.16,6.33,4.0,15.0,5.0,1.0,7.0,2.0,2019,6,Thursday,27,Thursday,0,48.49,Summer
2019-06-28,4.33,1.496,2.0,15.0,5.0,0.0,2.0,3.0,2019,6,Friday,28,Friday,0,32.826,Summer
2019-06-29,1.18,5.7,5.0,18.3,2.0,0.0,5.0,2.0,2019,6,Saturday,29,Saturday,1,39.18,Summer
2019-06-30,6.0,6.159,0.0,40.0,5.0,0.0,11.0,5.0,2019,6,Sunday,30,Sunday,1,73.15899999999999,Summer
2019-07-01,5.33,2.0,1.0,14.0,7.0,0.0,8.0,4.0,2019,7,Monday,1,Monday,0,41.33,Summer
2019-07-02,5.66,3.012,4.0,14.0,9.0,0.0,1.0,4.3,2019,7,Tuesday,2,Tuesday,0,40.971999999999994,Summer
2019-07-03,4.0,2.849,4.0,30.05,9.0,0.0,1.0,4.0,2019,7,Wednesday,3,Wednesday,0,54.899,Summer
2019-07-04,5.33,1.67,0.0,13.0,7.0,1.0,3.0,6.5,2019,7,Thursday,4,Thursday,0,37.5,Summer
2019-07-05,4.33,3.08,4.0,20.0,11.0,0.0,0.0,2.0,2019,7,Friday,5,Friday,0,44.41,Summer
2019-07-06,4.34,1.703,3.0,16.0,2.0,0.0,1.0,3.0,2019,7,Saturday,6,Saturday,1,31.043,Summer
2019-07-07,5.66,6.463,3.0,25.0,2.0,0.0,3.0,5.0,2019,7,Sunday,7,Sunday,1,50.123000000000005,Summer
2019-07-08,6.0,4.373,2.0,21.4,9.2,1.0,4.0,4.0,2019,7,Monday,8,Monday,0,51.973,Summer
2019-07-09,2.67,2.703,8.0,15.0,12.0,4.0,3.0,2.0,2019,7,Tuesday,9,Tuesday,0,49.373,Summer
2019-07-10,10.0,5.67,5.0,19.6,10.2,0.0,1.0,4.0,2019,7,Wednesday,10,Wednesday,0,55.47,Summer
2019-07-11,3.33,4.726,4.0,19.0,7.0,0.0,0.0,3.0,2019,7,Thursday,11,Thursday,0,41.056,Summer
2019-07-12,11.0,5.09,4.05,34.0,7.2,0.0,2.0,2.0,2019,7,Friday,12,Friday,0,65.34,Summer
2019-07-13,5.0,3.417,1.0,17.6,5.0,3.0,0.0,5.0,2019,7,Saturday,13,Saturday,1,40.017,Summer
2019-07-14,6.0,5.34,4.0,23.0,3.0,0.0,5.0,1.0,2019,7,Sunday,14,Sunday,1,47.34,Summer
2019-07-15,7.33,1.67,4.55,24.0,6.0,1.0,0.0,7.0,2019,7,Monday,15,Monday,0,51.55,Summer
2019-07-16,7.0,3.34,3.0,14.0,7.0,0.0,2.0,4.0,2019,7,Tuesday,16,Tuesday,0,40.34,Summer
2019-07-17,3.99,0.157,2.5,26.0,7.0,1.0,0.0,2.0,2019,7,Wednesday,17,Wednesday,0,42.647,Summer
